사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6467864,2018074,46890250,46890002,전라남도 완도군2,전라남도 완도군 완도읍(은성오피스텔앞1 인근),6,14,0,1,13,0,126.7570102,34.31413124,"{""type"":""Polygon"",""coordinates"":[[[126.758357703065,34.3141312405652],[126.758331811751,34.3139141129942],[126.758255132796,34.3137053289844],[126.758130612931,34.3135129120792],[126.757963037383,34.3133442568885],[126.757758845987,34.3132058448974],[126.757525885703,34.3131029953617],[126.757273109066,34.3130396608677],[126.757010230139,34.3130182754154],[126.756747351212,34.3130396608677],[126.756494574575,34.3131029953617],[126.756261614291,34.3132058448974],[126.756057422895,34.3133442568885],[126.755889847347,34.3135129120792],[126.755765327482,34.3137053289844],[126.755688648527,34.3139141129942],[126.755662757213,34.3141312405652],[126.755688648527,34.3143483675746],[126.755765327482,34.3145571499851],[126.755889847347,34.3147495644969],[126.756057422895,34.3149182168643],[126.756261614291,34.3150566260321],[126.756494574575,34.3151594731742],[126.756747351212,34.315222806069],[126.757010230139,34.3152441909597],[126.757273109066,34.315222806069],[126.757525885703,34.3151594731742],[126.757758845987,34.3150566260321],[126.757963037383,34.3149182168643],[126.758130612931,34.3147495644969],[126.758255132796,34.3145571499851],[126.758331811751,34.3143483675746],[126.758357703065,34.3141312405652]]]}"
6467865,2018074,46890250,46890003,전라남도 완도군3,전라남도 완도군 완도읍(노두리전앞 인근),3,6,0,0,6,0,126.7499792,34.31619474,"{""type"":""Polygon"",""coordinates"":[[[126.751326641431,34.3161947421945],[126.751300750117,34.3159776199608],[126.751224071162,34.3157688410831],[126.751099551297,34.3155764289077],[126.750931975749,34.3154077778627],[126.750727784353,34.3152693692739],[126.750494824069,34.3151665222664],[126.750242047432,34.3151031893291],[126.749979168505,34.3150818044025],[126.749716289578,34.3151031893291],[126.749463512941,34.3151665222664],[126.749230552657,34.3152693692739],[126.749026361261,34.3154077778627],[126.748858785713,34.3155764289077],[126.748734265848,34.3157688410831],[126.748657586893,34.3159776199608],[126.748631695579,34.3161947421945],[126.748657586893,34.3164118638666],[126.748734265848,34.3166206411449],[126.748858785713,34.3168130509268],[126.749026361261,34.3169816991484],[126.749230552657,34.3171201049139],[126.749463512941,34.3172229495279],[126.749716289578,34.3172862808658],[126.749979168505,34.3173076652308],[126.750242047432,34.3172862808658],[126.750494824069,34.3172229495279],[126.750727784353,34.3171201049139],[126.750931975749,34.3169816991484],[126.751099551297,34.3168130509268],[126.751224071162,34.3166206411449],[126.751300750117,34.3164118638666],[126.751326641431,34.3161947421945]]]}"
6467866,2018074,46900250,46900001,전라남도 진도군1,전라남도 진도군 진도읍(SK텔레콤4 인근),5,5,0,2,2,1,126.263694,34.48102619,"{""type"":""Polygon"",""coordinates"":[[[126.26504151947,34.4810261857108],[126.265015628156,34.4808094907252],[126.264938949201,34.4806011226755],[126.264814429336,34.4804090891203],[126.264646853788,34.4802407699379],[126.264442662392,34.4801026337011],[126.264209702108,34.479999989069],[126.263956925471,34.4799367807539],[126.263694046544,34.4799154379069],[126.263431167617,34.4799367807539],[126.26317839098,34.479999989069],[126.262945430696,34.4801026337011],[126.2627412393,34.4802407699379],[126.262573663752,34.4804090891203],[126.262449143887,34.4806011226755],[126.262372464932,34.4808094907252],[126.262346573618,34.4810261857108],[126.262372464932,34.4812428801336],[126.262449143887,34.4814512465803],[126.262573663752,34.4816432777367],[126.2627412393,34.4818115940894],[126.262945430696,34.4819497274965],[126.26317839098,34.4820523697297],[126.263431167617,34.4821155764419],[126.263694046544,34.482136918726],[126.263956925471,34.4821155764419],[126.264209702108,34.4820523697297],[126.264442662392,34.4819497274965],[126.264646853788,34.4818115940894],[126.264814429336,34.4816432777367],[126.264938949201,34.4814512465803],[126.265015628156,34.4812428801336],[126.26504151947,34.4810261857108]]]}"
6467867,2018074,46900250,46900002,전라남도 진도군2,전라남도 진도군 진도읍(남동교차로 인근),3,5,0,1,4,0,126.2638312,34.47810006,"{""type"":""Polygon"",""coordinates"":[[[126.265178623814,34.4781000606702],[126.2651527325,34.4778833580843],[126.265076053545,34.4776749827265],[126.26495153368,34.4774829424361],[126.264783958132,34.4773146173502],[126.264579766736,34.4771764762686],[126.264346806452,34.4770738280365],[126.264094029815,34.4770106175044],[126.263831150888,34.4769892739089],[126.263568271961,34.4770106175044],[126.263315495324,34.4770738280365],[126.26308253504,34.4771764762686],[126.262878343644,34.4773146173502],[126.262710768096,34.4774829424361],[126.262586248231,34.4776749827265],[126.262509569276,34.4778833580843],[126.262483677962,34.4781000606702],[126.262509569276,34.4783167626932],[126.262586248231,34.4785251364482],[126.262710768096,34.4787171743398],[126.262878343644,34.4788854965961],[126.26308253504,34.4790236348482],[126.263315495324,34.4791262806815],[126.263568271961,34.4791894896107],[126.263831150888,34.4792108326433],[126.264094029815,34.4791894896107],[126.264346806452,34.4791262806815],[126.264579766736,34.4790236348482],[126.264783958132,34.4788854965961],[126.26495153368,34.4787171743398],[126.265076053545,34.4785251364482],[126.2651527325,34.4783167626932],[126.265178623814,34.4781000606702]]]}"
6467868,2018074,46900350,46900003,전라남도 진도군3,전라남도 진도군 지산면(인지리2 인근),3,3,0,2,1,0,126.1752762,34.42097768,"{""type"":""Polygon"",""coordinates"":[[[126.176623657176,34.4209776774787],[126.176597765862,34.4207608266377],[126.176521086907,34.4205523087225],[126.176396567042,34.4203601370508],[126.176228991494,34.4201916968085],[126.176024800098,34.4200534612207],[126.175791839814,34.4199507427643],[126.175539063177,34.4198874889884],[126.17527618425,34.4198661307912],[126.175013305323,34.4198874889884],[126.174760528686,34.4199507427643],[126.174527568402,34.4200534612207],[126.174323377006,34.4201916968085],[126.174155801458,34.4203601370508],[126.174031281593,34.4205523087225],[126.173954602638,34.4207608266377],[126.173928711324,34.4209776774787],[126.173954602638,34.4211945277573],[126.174031281593,34.4214030440709],[126.174155801458,34.4215952133457],[126.174323377006,34.4217636507605],[126.174527568402,34.4219018835209],[126.174760528686,34.4220045995804],[126.175013305323,34.4220678517547],[126.17527618425,34.4220892093895],[126.175539063177,34.4220678517547],[126.175791839814,34.4220045995804],[126.176024800098,34.4219018835209],[126.176228991494,34.4217636507605],[126.176396567042,34.4215952133457],[126.176521086907,34.4214030440709],[126.176597765862,34.4211945277573],[126.176623657176,34.4209776774787]]]}"
6467872,2018074,47113116,47110001,경상북도 포항시1,경상북도 포항시 북구 죽도동(5호광장 인근),30,35,0,13,22,0,129.3560204,36.02026718,"{""type"":""Polygon"",""coordinates"":[[[129.357367856361,36.0202671765898],[129.357341965047,36.0200545574537],[129.357265286092,36.0198501086107],[129.357140766227,36.0196616870083],[129.356973190679,36.0194965337219],[129.356768999283,36.019360995664],[129.356536038999,36.0192602816502],[129.356283262362,36.0191982622026],[129.356020383435,36.019177320787],[129.355757504508,36.0191982622026],[129.355504727871,36.0192602816502],[129.355271767587,36.019360995664],[129.355067576191,36.0194965337219],[129.354900000643,36.0196616870083],[129.354775480778,36.0198501086107],[129.354698801823,36.0200545574537],[129.354672910509,36.0202671765898],[129.354698801823,36.0204797951522],[129.354775480778,36.0206842423615],[129.354900000643,36.020872661519],[129.355067576191,36.0210378119213],[129.355271767587,36.0211733470951],[129.355504727871,36.021274058664],[129.355757504508,36.0213360764778],[129.356020383435,36.0213570173198],[129.356283262362,36.0213360764778],[129.356536038999,36.021274058664],[129.356768999283,36.0211733470951],[129.356973190679,36.0210378119213],[129.357140766227,36.020872661519],[129.357265286092,36.0206842423615],[129.357341965047,36.0204797951522],[129.357367856361,36.0202671765898]]]}"
6467873,2018074,47113116,47110002,경상북도 포항시2,경상북도 포항시 북구 죽도동(포항동물병원앞교차로 인근),24,38,1,4,33,0,129.3621093,36.03524878,"{""type"":""Polygon"",""coordinates"":[[[129.363456741455,36.0352487847045],[129.363430850141,36.035036205998],[129.363354171186,36.0348317960308],[129.363229651321,36.0346434102564],[129.363062075773,36.0344782883736],[129.362857884377,36.0343427760878],[129.362624924093,36.0342420812243],[129.362372147456,36.0341800735696],[129.362109268529,36.0341591361358],[129.361846389602,36.0341800735696],[129.361593612965,36.0342420812243],[129.361360652681,36.0343427760878],[129.361156461285,36.0344782883736],[129.360988885737,36.0346434102564],[129.360864365872,36.0348317960308],[129.360787686917,36.035036205998],[129.360761795603,36.0352487847045],[129.360787686917,36.0354613628372],[129.360864365872,36.0356657711704],[129.360988885737,36.0358541544994],[129.361156461285,36.0360192734978],[129.361360652681,36.036154782899],[129.361593612965,36.036255475317],[129.361846389602,36.0363174813379],[129.362109268529,36.0363384181978],[129.362372147456,36.0363174813379],[129.362624924093,36.036255475317],[129.362857884377,36.036154782899],[129.363062075773,36.0360192734978],[129.363229651321,36.0358541544994],[129.363354171186,36.0356657711704],[129.363430850141,36.0354613628372],[129.363456741455,36.0352487847045]]]}"
6467874,2018074,47111101,47110003,경상북도 포항시3,경상북도 포항시 남구 상도동(포항시외버스터미널동측교차로 인근),23,36,0,6,28,2,129.350012,36.01266942,"{""type"":""Polygon"",""coordinates"":[[[129.351359497462,36.0126694224568],[129.351333606148,36.0124567828229],[129.351256927193,36.0122523142698],[129.351132407328,36.0120638745025],[129.35096483178,36.0118987052945],[129.350760640384,36.0117631541701],[129.3505276801,36.011662430447],[129.350274903463,36.0116004050205],[129.350012024536,36.011579461586],[129.349749145609,36.0116004050205],[129.349496368972,36.011662430447],[129.349263408688,36.0117631541701],[129.349059217292,36.0118987052945],[129.348891641744,36.0120638745025],[129.348767121879,36.0122523142698],[129.348690442924,36.0124567828229],[129.34866455161,36.0126694224568],[129.348690442924,36.0128820615171],[129.348767121879,36.0130865284366],[129.348891641744,36.0132749657592],[129.349059217292,36.0134401320833],[129.349263408688,36.013575680324],[129.349496368972,36.0136764016023],[129.349749145609,36.0137384253952],[129.350012024536,36.0137593682561],[129.350274903463,36.0137384253952],[129.3505276801,36.0136764016023],[129.350760640384,36.013575680324],[129.35096483178,36.0134401320833],[129.351132407328,36.0132749657592],[129.351256927193,36.0130865284366],[129.351333606148,36.0128820615171],[129.351359497462,36.0126694224568]]]}"
6467875,2018074,47130105,47130001,경상북도 경주시1,경상북도 경주시 황오동(경주역삼거리 인근),26,37,0,14,22,1,129.217321,35.84438899,"{""type"":""Polygon"",""coordinates"":[[[129.218668485682,35.8443889925588],[129.218642594368,35.8441758998832],[129.218565915413,35.8439709956997],[129.218441395548,35.8437821544539],[129.21827382,35.8436166333479],[129.218069628604,35.8434807934286],[129.21783666832,35.8433798551119],[129.217583891683,35.8433176975395],[129.217321012756,35.8432967094847],[129.217058133829,35.8433176975395],[129.216805357192,35.8433798551119],[129.216572396908,35.8434807934286],[129.216368205512,35.8436166333479],[129.216200629964,35.8437821544539],[129.216076110099,35.8439709956997],[129.215999431144,35.8441758998832],[129.21597353983,35.8443889925588],[129.215999431144,35.8446020846619],[129.216076110099,35.844806987215],[129.216200629964,35.8449958260207],[129.216368205512,35.8451613442485],[129.216572396908,35.8452971812895],[129.216805357192,35.8453981171661],[129.217058133829,35.8454602731081],[129.217321012756,35.8454812605904],[129.217583891683,35.8454602731081],[129.21783666832,35.8453981171661],[129.218069628604,35.8452971812895],[129.21827382,35.8451613442485],[129.218441395548,35.8449958260207],[129.218565915413,35.844806987215],[129.218642594368,35.8446020846619],[129.218668485682,35.8443889925588]]]}"
6467876,2018074,47130108,47130002,경상북도 경주시2,경상북도 경주시 성건동(중앙시장네거리 인근),22,30,0,9,20,1,129.207013,35.84468999,"{""type"":""Polygon"",""coordinates"":[[[129.208360486067,35.844689993849],[129.208334594753,35.8444769019821],[129.208257915798,35.8442719985762],[129.208133395933,35.8440831580471],[129.207965820385,35.8439176375692],[129.207761628989,35.8437817981655],[129.207528668705,35.8436808602318],[129.207275892068,35.8436187028953],[129.207013013141,35.8435977149202],[129.206750134214,35.8436187028953],[129.206497357577,35.8436808602318],[129.206264397293,35.8437817981655],[129.206060205897,35.8439176375692],[129.205892630349,35.8440831580471],[129.205768110484,35.8442719985762],[129.205691431529,35.8444769019821],[129.205665540215,35.844689993849],[129.205691431529,35.8449030851433],[129.205768110484,35.8451079869188],[129.205892630349,35.8452968250079],[129.206060205897,35.8454623426075],[129.206264397293,35.8455981791329],[129.206497357577,35.8456991146265],[129.206750134214,35.8457612703326],[129.207013013141,35.8457822577352],[129.207275892068,35.8457612703326],[129.207528668705,35.8456991146265],[129.207761628989,35.8455981791329],[129.207965820385,35.8454623426075],[129.208133395933,35.8452968250079],[129.208257915798,35.8451079869188],[129.208334594753,35.8449030851433],[129.208360486067,35.844689993849]]]}"
6467877,2018074,47130105,47130003,경상북도 경주시3,경상북도 경주시 황오동(태종로앞교차로 인근),20,31,0,8,22,1,129.216877,35.84179599,"{""type"":""Polygon"",""coordinates"":[[[129.21822448679,35.8417959925919],[129.218198595476,35.8415828929498],[129.218121916521,35.8413779820676],[129.217997396656,35.8411891346482],[129.217829821108,35.841023608131],[129.217625629712,35.840887763771],[129.217392669428,35.8407868221544],[129.217139892791,35.84072466255],[129.216877013864,35.8407036738091],[129.216614134937,35.84072466255],[129.2163613583,35.8407868221544],[129.216128398016,35.840887763771],[129.21592420662,35.841023608131],[129.215756631072,35.8411891346482],[129.215632111207,35.8413779820676],[129.215555432252,35.8415828929498],[129.215529540938,35.8417959925919],[129.215555432252,35.8420090916614],[129.215632111207,35.8422140009133],[129.215756631072,35.8424028458927],[129.21592420662,35.8425683695317],[129.216128398016,35.8427042110136],[129.2163613583,35.8428051501901],[129.216614134937,35.8428673081642],[129.216877013864,35.8428882963326],[129.217139892791,35.8428673081642],[129.217392669428,35.8428051501901],[129.217625629712,35.8427042110136],[129.217829821108,35.8425683695317],[129.217997396656,35.8424028458927],[129.218121916521,35.8422140009133],[129.218198595476,35.8420090916614],[129.21822448679,35.8417959925919]]]}"
